timestamp,id,x,y,height,type,camera
1647861202443,373,313,238,1310,person_coordinates,D8:80:39:D8:44:7A
1647861202443,375,396,97,1228,person_coordinates,D8:80:39:D8:44:7A
1647861202443,367,415,144,1744,person_coordinates,D8:80:39:D8:44:7A
1647861202443,363,338,218,1731,person_coordinates,D8:80:39:D8:44:7A
1647861202665,373,299,239,1307,person_coordinates,D8:80:39:D8:44:7A
1647861202665,375,395,97,1238,person_coordinates,D8:80:39:D8:44:7A
1647861202665,367,408,155,1747,person_coordinates,D8:80:39:D8:44:7A
1647861202665,363,325,220,1727,person_coordinates,D8:80:39:D8:44:7A
1647861202942,373,280,241,1324,person_coordinates,D8:80:39:D8:44:7A
1647861202942,375,402,89,1086,person_coordinates,D8:80:39:D8:44:7A
1647861202942,367,394,169,1731,person_coordinates,D8:80:39:D8:44:7A
1647861202942,363,306,223,1722,person_coordinates,D8:80:39:D8:44:7A
1647861203145,373,274,237,1406,person_coordinates,D8:80:39:D8:44:7A
1647861203145,375,406,85,1017,person_coordinates,D8:80:39:D8:44:7A
1647861203145,367,382,177,1721,person_coordinates,D8:80:39:D8:44:7A
1647861203145,363,296,224,1711,person_coordinates,D8:80:39:D8:44:7A
1647861203445,373,269,229,1660,person_coordinates,D8:80:39:D8:44:7A
1647861203445,375,403,88,1067,person_coordinates,D8:80:39:D8:44:7A
1647861203445,367,363,190,1725,person_coordinates,D8:80:39:D8:44:7A
1647861203445,363,288,225,1685,person_coordinates,D8:80:39:D8:44:7A
1647861203648,373,262,227,1756,person_coordinates,D8:80:39:D8:44:7A
1647861203648,375,405,87,1008,person_coordinates,D8:80:39:D8:44:7A
1647861203648,367,350,199,1716,person_coordinates,D8:80:39:D8:44:7A
1647861203648,363,288,225,1685,person_coordinates,D8:80:39:D8:44:7A
1647861203945,373,242,226,1747,person_coordinates,D8:80:39:D8:44:7A
1647861203945,375,408,83,919,person_coordinates,D8:80:39:D8:44:7A
1647861203945,367,328,211,1725,person_coordinates,D8:80:39:D8:44:7A
1647861204151,373,228,226,1751,person_coordinates,D8:80:39:D8:44:7A
1647861204151,375,408,83,931,person_coordinates,D8:80:39:D8:44:7A
1647861204151,367,313,216,1722,person_coordinates,D8:80:39:D8:44:7A
1647861204441,373,210,228,1760,person_coordinates,D8:80:39:D8:44:7A
1647861204441,375,407,84,930,person_coordinates,D8:80:39:D8:44:7A
1647861204441,367,289,221,1737,person_coordinates,D8:80:39:D8:44:7A
1647861204650,373,198,229,1744,person_coordinates,D8:80:39:D8:44:7A
1647861204650,375,407,84,918,person_coordinates,D8:80:39:D8:44:7A
1647861204650,367,275,225,1746,person_coordinates,D8:80:39:D8:44:7A
1647861204943,367,253,230,1737,person_coordinates,D8:80:39:D8:44:7A
1647861205244,367,230,232,1730,person_coordinates,D8:80:39:D8:44:7A
1647861205442,367,214,231,1733,person_coordinates,D8:80:39:D8:44:7A
1647861205755,367,192,234,1710,person_coordinates,D8:80:39:D8:44:7A
1647937180683,388,372,271,1768,person_coordinates,D8:80:39:D8:44:7A
1647937180980,388,392,268,1784,person_coordinates,D8:80:39:D8:44:7A
1647937181179,388,406,265,1793,person_coordinates,D8:80:39:D8:44:7A
1647937181480,388,426,260,1792,person_coordinates,D8:80:39:D8:44:7A
1647937181682,388,436,258,1773,person_coordinates,D8:80:39:D8:44:7A
1647937205184,392,428,238,1825,person_coordinates,D8:80:39:D8:44:7A
1647937205483,392,402,246,1802,person_coordinates,D8:80:39:D8:44:7A
1647937205680,392,383,249,1796,person_coordinates,D8:80:39:D8:44:7A
1647937205982,392,357,250,1780,person_coordinates,D8:80:39:D8:44:7A
1647937206179,392,338,250,1769,person_coordinates,D8:80:39:D8:44:7A
1647937206479,392,312,251,1762,person_coordinates,D8:80:39:D8:44:7A
1647937206678,392,295,253,1765,person_coordinates,D8:80:39:D8:44:7A
1647937206899,392,281,254,1775,person_coordinates,D8:80:39:D8:44:7A
1647937207188,392,261,252,1780,person_coordinates,D8:80:39:D8:44:7A
1647937207481,392,247,254,1827,person_coordinates,D8:80:39:D8:44:7A
1647937207685,392,241,259,1835,person_coordinates,D8:80:39:D8:44:7A
1647937207987,392,237,267,1828,person_coordinates,D8:80:39:D8:44:7A
1647937208183,392,234,267,1845,person_coordinates,D8:80:39:D8:44:7A
1647937208479,392,228,265,1865,person_coordinates,D8:80:39:D8:44:7A
1647937208678,392,225,264,1853,person_coordinates,D8:80:39:D8:44:7A
1647937208976,392,229,259,1846,person_coordinates,D8:80:39:D8:44:7A
1647937209181,392,239,255,1844,person_coordinates,D8:80:39:D8:44:7A
1647937209478,392,257,251,1803,person_coordinates,D8:80:39:D8:44:7A
1647937209681,392,269,250,1781,person_coordinates,D8:80:39:D8:44:7A
1647937209979,392,291,249,1788,person_coordinates,D8:80:39:D8:44:7A
1647937210180,392,306,243,1764,person_coordinates,D8:80:39:D8:44:7A
1647937210477,392,328,231,1744,person_coordinates,D8:80:39:D8:44:7A
1647937210689,392,341,225,1756,person_coordinates,D8:80:39:D8:44:7A
1647937210978,392,360,215,1761,person_coordinates,D8:80:39:D8:44:7A
1647937211179,392,371,207,1778,person_coordinates,D8:80:39:D8:44:7A
1647937211479,392,384,193,1775,person_coordinates,D8:80:39:D8:44:7A
1647937211680,392,392,181,1775,person_coordinates,D8:80:39:D8:44:7A
1647937211978,392,404,166,1773,person_coordinates,D8:80:39:D8:44:7A
1647937212178,392,411,156,1778,person_coordinates,D8:80:39:D8:44:7A
1647937212478,392,419,140,1789,person_coordinates,D8:80:39:D8:44:7A
1647937212680,392,422,129,1782,person_coordinates,D8:80:39:D8:44:7A
1647937212979,392,427,113,1664,person_coordinates,D8:80:39:D8:44:7A
1647937222478,396,410,126,1789,person_coordinates,D8:80:39:D8:44:7A
1647937222685,396,406,138,1783,person_coordinates,D8:80:39:D8:44:7A
1647937222978,396,396,158,1788,person_coordinates,D8:80:39:D8:44:7A
1647937223178,396,389,170,1799,person_coordinates,D8:80:39:D8:44:7A
1647937223485,396,376,192,1793,person_coordinates,D8:80:39:D8:44:7A
1647937223679,396,364,206,1772,person_coordinates,D8:80:39:D8:44:7A
1647937223985,396,345,226,1767,person_coordinates,D8:80:39:D8:44:7A
1647937224180,396,334,241,1784,person_coordinates,D8:80:39:D8:44:7A
1647937224482,396,318,263,1765,person_coordinates,D8:80:39:D8:44:7A
1647937224684,396,305,273,1742,person_coordinates,D8:80:39:D8:44:7A
1647937226982,397,167,274,1281,person_coordinates,D8:80:39:D8:44:7A
1647937471183,403,277,262,1710,person_coordinates,D8:80:39:D8:44:7A
1647937471480,403,280,246,1695,person_coordinates,D8:80:39:D8:44:7A
1647937471682,403,278,236,1677,person_coordinates,D8:80:39:D8:44:7A
1647937471980,403,270,225,1680,person_coordinates,D8:80:39:D8:44:7A
1647937472182,403,266,218,1704,person_coordinates,D8:80:39:D8:44:7A
1647937472487,403,264,209,1702,person_coordinates,D8:80:39:D8:44:7A
1647937472683,403,265,201,1680,person_coordinates,D8:80:39:D8:44:7A
1647937472981,403,268,190,1681,person_coordinates,D8:80:39:D8:44:7A
1647937473179,403,268,185,1690,person_coordinates,D8:80:39:D8:44:7A
1647937473480,403,264,179,1696,person_coordinates,D8:80:39:D8:44:7A
1647937473680,403,261,176,1701,person_coordinates,D8:80:39:D8:44:7A
1647937473983,403,256,176,1701,person_coordinates,D8:80:39:D8:44:7A
1647937474180,403,252,179,1704,person_coordinates,D8:80:39:D8:44:7A
1647937474480,403,246,187,1705,person_coordinates,D8:80:39:D8:44:7A
1647937474688,403,243,191,1697,person_coordinates,D8:80:39:D8:44:7A
1647937474988,403,241,194,1697,person_coordinates,D8:80:39:D8:44:7A
1647937475189,403,240,194,1697,person_coordinates,D8:80:39:D8:44:7A
1647937475488,403,240,192,1710,person_coordinates,D8:80:39:D8:44:7A
1647937475683,403,241,189,1724,person_coordinates,D8:80:39:D8:44:7A
1647937475979,403,242,185,1735,person_coordinates,D8:80:39:D8:44:7A
1647937476187,403,243,185,1735,person_coordinates,D8:80:39:D8:44:7A
1647937476489,403,247,187,1727,person_coordinates,D8:80:39:D8:44:7A
1647937476686,403,251,192,1728,person_coordinates,D8:80:39:D8:44:7A
1647937476984,403,257,198,1730,person_coordinates,D8:80:39:D8:44:7A
1647937477181,403,262,200,1713,person_coordinates,D8:80:39:D8:44:7A
1647937477485,403,273,200,1710,person_coordinates,D8:80:39:D8:44:7A
1647937477692,403,279,199,1725,person_coordinates,D8:80:39:D8:44:7A
1647937477980,403,287,199,1725,person_coordinates,D8:80:39:D8:44:7A
1647937478183,403,291,201,1716,person_coordinates,D8:80:39:D8:44:7A
1647937478489,403,298,209,1712,person_coordinates,D8:80:39:D8:44:7A
1647937478690,403,304,213,1709,person_coordinates,D8:80:39:D8:44:7A
1647937478988,403,312,214,1703,person_coordinates,D8:80:39:D8:44:7A
1647937479185,403,317,212,1699,person_coordinates,D8:80:39:D8:44:7A
1647937479482,403,326,207,1707,person_coordinates,D8:80:39:D8:44:7A
1647937479686,403,331,205,1720,person_coordinates,D8:80:39:D8:44:7A
1647937479984,403,337,204,1718,person_coordinates,D8:80:39:D8:44:7A
1647937480185,403,343,205,1712,person_coordinates,D8:80:39:D8:44:7A
1647937480482,403,353,207,1712,person_coordinates,D8:80:39:D8:44:7A
1647937480683,403,359,206,1714,person_coordinates,D8:80:39:D8:44:7A
1647937480981,403,367,201,1701,person_coordinates,D8:80:39:D8:44:7A
1647937481182,403,371,197,1704,person_coordinates,D8:80:39:D8:44:7A
1647937481489,403,376,191,1722,person_coordinates,D8:80:39:D8:44:7A
1647937481697,403,379,189,1722,person_coordinates,D8:80:39:D8:44:7A
1647937481982,403,386,188,1711,person_coordinates,D8:80:39:D8:44:7A
1647937482185,403,392,189,1715,person_coordinates,D8:80:39:D8:44:7A
1647937482487,403,400,188,1720,person_coordinates,D8:80:39:D8:44:7A
1647937482686,403,405,187,1709,person_coordinates,D8:80:39:D8:44:7A
1647937482983,403,409,180,1713,person_coordinates,D8:80:39:D8:44:7A
1647937483183,403,411,174,1728,person_coordinates,D8:80:39:D8:44:7A
1647937483483,403,415,170,1725,person_coordinates,D8:80:39:D8:44:7A
1647937483687,403,419,169,1726,person_coordinates,D8:80:39:D8:44:7A
1647937484012,403,425,172,1746,person_coordinates,D8:80:39:D8:44:7A
1647937484181,403,429,175,1749,person_coordinates,D8:80:39:D8:44:7A
1647937484489,403,436,178,1748,person_coordinates,D8:80:39:D8:44:7A
1647937484681,403,440,179,1739,person_coordinates,D8:80:39:D8:44:7A
1647937536983,422,439,206,1742,person_coordinates,D8:80:39:D8:44:7A
1647937537188,422,434,206,1738,person_coordinates,D8:80:39:D8:44:7A
1647937537482,422,427,210,1751,person_coordinates,D8:80:39:D8:44:7A
1647937537689,422,422,213,1766,person_coordinates,D8:80:39:D8:44:7A
1647937537904,422,419,215,1767,person_coordinates,D8:80:39:D8:44:7A
1647937538188,422,415,214,1760,person_coordinates,D8:80:39:D8:44:7A
1647937538484,422,414,211,1754,person_coordinates,D8:80:39:D8:44:7A
1647937538682,422,412,207,1748,person_coordinates,D8:80:39:D8:44:7A
1647937538986,422,409,200,1743,person_coordinates,D8:80:39:D8:44:7A
1647937539186,422,408,197,1740,person_coordinates,D8:80:39:D8:44:7A
1647937539487,422,407,194,1740,person_coordinates,D8:80:39:D8:44:7A
1647937539690,422,408,194,1742,person_coordinates,D8:80:39:D8:44:7A
1647937539982,422,409,193,1744,person_coordinates,D8:80:39:D8:44:7A
1647937540183,422,409,192,1744,person_coordinates,D8:80:39:D8:44:7A
1647937540482,422,410,193,1743,person_coordinates,D8:80:39:D8:44:7A
1647937540690,422,410,192,1744,person_coordinates,D8:80:39:D8:44:7A
1647937540984,422,410,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937541190,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937541482,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937541690,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937541987,422,411,191,1746,person_coordinates,D8:80:39:D8:44:7A
1647937542185,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937542488,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937542686,422,411,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937542980,422,410,192,1741,person_coordinates,D8:80:39:D8:44:7A
1647937543187,422,409,192,1741,person_coordinates,D8:80:39:D8:44:7A
1647937543488,422,408,192,1740,person_coordinates,D8:80:39:D8:44:7A
1647937543681,422,408,192,1740,person_coordinates,D8:80:39:D8:44:7A
1647937543989,422,408,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937544179,422,409,193,1744,person_coordinates,D8:80:39:D8:44:7A
1647937544482,422,410,194,1742,person_coordinates,D8:80:39:D8:44:7A
1647937544691,422,409,193,1742,person_coordinates,D8:80:39:D8:44:7A
1647937544989,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
1647937545190,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
1647937545482,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
1647937545687,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
1647937545983,422,409,193,1743,person_coordinates,D8:80:39:D8:44:7A
1647937546186,422,409,193,1744,person_coordinates,D8:80:39:D8:44:7A
1647937546490,422,409,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937546685,422,409,192,1745,person_coordinates,D8:80:39:D8:44:7A
1647937546981,422,408,190,1747,person_coordinates,D8:80:39:D8:44:7A
1647937547191,422,408,190,1748,person_coordinates,D8:80:39:D8:44:7A
1647937547483,422,412,190,1748,person_coordinates,D8:80:39:D8:44:7A
1647937547699,422,416,191,1750,person_coordinates,D8:80:39:D8:44:7A
1647937547989,422,423,194,1759,person_coordinates,D8:80:39:D8:44:7A
1647937548181,422,427,195,1761,person_coordinates,D8:80:39:D8:44:7A
1647937548481,422,429,196,1759,person_coordinates,D8:80:39:D8:44:7A
1647937548693,422,429,197,1758,person_coordinates,D8:80:39:D8:44:7A
1647937548988,422,425,198,1759,person_coordinates,D8:80:39:D8:44:7A
1647937549183,422,422,200,1756,person_coordinates,D8:80:39:D8:44:7A
1647937549481,422,417,202,1749,person_coordinates,D8:80:39:D8:44:7A
1647937549690,422,416,203,1747,person_coordinates,D8:80:39:D8:44:7A
1647937549987,422,419,203,1747,person_coordinates,D8:80:39:D8:44:7A
1647937550190,422,421,203,1759,person_coordinates,D8:80:39:D8:44:7A
1647937550483,422,424,204,1770,person_coordinates,D8:80:39:D8:44:7A
1647937550683,422,425,204,1766,person_coordinates,D8:80:39:D8:44:7A
1647937550980,422,426,203,1756,person_coordinates,D8:80:39:D8:44:7A
1647937551188,422,427,202,1752,person_coordinates,D8:80:39:D8:44:7A
1647937551487,422,428,202,1762,person_coordinates,D8:80:39:D8:44:7A
1647937551682,422,428,201,1766,person_coordinates,D8:80:39:D8:44:7A
1647937551981,422,427,202,1766,person_coordinates,D8:80:39:D8:44:7A
1647937552182,422,427,202,1756,person_coordinates,D8:80:39:D8:44:7A
1647937552484,422,428,204,1754,person_coordinates,D8:80:39:D8:44:7A
1647937552689,422,427,204,1763,person_coordinates,D8:80:39:D8:44:7A
1647937552987,422,426,203,1763,person_coordinates,D8:80:39:D8:44:7A
1647937553183,422,427,204,1754,person_coordinates,D8:80:39:D8:44:7A
1647937553479,422,427,204,1758,person_coordinates,D8:80:39:D8:44:7A
1647937553687,422,427,204,1757,person_coordinates,D8:80:39:D8:44:7A
1647937553915,422,427,204,1754,person_coordinates,D8:80:39:D8:44:7A
1647937554179,422,427,203,1760,person_coordinates,D8:80:39:D8:44:7A
1647937554479,422,427,203,1759,person_coordinates,D8:80:39:D8:44:7A
1647937554680,422,427,204,1754,person_coordinates,D8:80:39:D8:44:7A
1647937554980,422,425,204,1757,person_coordinates,D8:80:39:D8:44:7A
1647937555189,422,425,204,1753,person_coordinates,D8:80:39:D8:44:7A
1647937555487,422,426,203,1751,person_coordinates,D8:80:39:D8:44:7A
1647937555681,422,426,203,1756,person_coordinates,D8:80:39:D8:44:7A
1647937555981,422,426,203,1760,person_coordinates,D8:80:39:D8:44:7A
1647937556182,422,426,203,1759,person_coordinates,D8:80:39:D8:44:7A
1647937556481,422,425,203,1759,person_coordinates,D8:80:39:D8:44:7A
1647937556686,422,426,204,1762,person_coordinates,D8:80:39:D8:44:7A
1647937556987,422,427,204,1763,person_coordinates,D8:80:39:D8:44:7A
1647937557187,422,426,203,1764,person_coordinates,D8:80:39:D8:44:7A
1647937557485,422,426,203,1760,person_coordinates,D8:80:39:D8:44:7A
1647937557685,422,426,202,1752,person_coordinates,D8:80:39:D8:44:7A
1647937557985,422,426,203,1751,person_coordinates,D8:80:39:D8:44:7A
1647937558198,422,426,203,1755,person_coordinates,D8:80:39:D8:44:7A
1647937558494,422,427,203,1751,person_coordinates,D8:80:39:D8:44:7A
1647937558682,422,427,204,1750,person_coordinates,D8:80:39:D8:44:7A
1647937558981,422,426,204,1753,person_coordinates,D8:80:39:D8:44:7A
1647937559182,422,426,204,1749,person_coordinates,D8:80:39:D8:44:7A
1647937559481,422,427,204,1746,person_coordinates,D8:80:39:D8:44:7A
1647937559681,422,427,204,1746,person_coordinates,D8:80:39:D8:44:7A
1647937559990,432,438,269,1632,person_coordinates,D8:80:39:D8:44:7A
1647937559990,422,427,203,1747,person_coordinates,D8:80:39:D8:44:7A
1647937560211,432,434,265,1625,person_coordinates,D8:80:39:D8:44:7A
1647937560211,422,427,203,1747,person_coordinates,D8:80:39:D8:44:7A
1647937560494,432,422,263,1616,person_coordinates,D8:80:39:D8:44:7A
1647937560494,422,427,203,1748,person_coordinates,D8:80:39:D8:44:7A
1647937560690,432,415,262,1612,person_coordinates,D8:80:39:D8:44:7A
1647937560690,422,427,203,1748,person_coordinates,D8:80:39:D8:44:7A
1647937560989,432,405,260,1589,person_coordinates,D8:80:39:D8:44:7A
1647937560989,422,427,203,1748,person_coordinates,D8:80:39:D8:44:7A
1647937561183,432,396,255,1578,person_coordinates,D8:80:39:D8:44:7A
1647937561183,422,426,202,1752,person_coordinates,D8:80:39:D8:44:7A
1647937561481,432,381,247,1572,person_coordinates,D8:80:39:D8:44:7A
1647937561481,422,425,202,1752,person_coordinates,D8:80:39:D8:44:7A
1647937561694,432,369,246,1544,person_coordinates,D8:80:39:D8:44:7A
1647937561694,422,424,203,1748,person_coordinates,D8:80:39:D8:44:7A
1647937561989,432,351,247,1500,person_coordinates,D8:80:39:D8:44:7A
1647937561989,422,420,204,1741,person_coordinates,D8:80:39:D8:44:7A
1647937562199,432,340,247,1510,person_coordinates,D8:80:39:D8:44:7A
1647937562199,422,416,205,1735,person_coordinates,D8:80:39:D8:44:7A
1647937562503,432,324,244,1547,person_coordinates,D8:80:39:D8:44:7A
1647937562503,422,412,209,1719,person_coordinates,D8:80:39:D8:44:7A
1647937562690,432,312,239,1564,person_coordinates,D8:80:39:D8:44:7A
1647937562690,422,411,214,1707,person_coordinates,D8:80:39:D8:44:7A
1647937562981,432,296,234,1576,person_coordinates,D8:80:39:D8:44:7A
1647937562981,422,411,221,1711,person_coordinates,D8:80:39:D8:44:7A
1647937563186,432,287,234,1576,person_coordinates,D8:80:39:D8:44:7A
1647937563186,422,410,225,1728,person_coordinates,D8:80:39:D8:44:7A
1647937563489,432,271,235,1585,person_coordinates,D8:80:39:D8:44:7A
1647937563489,422,404,229,1734,person_coordinates,D8:80:39:D8:44:7A
1647937563694,432,260,235,1589,person_coordinates,D8:80:39:D8:44:7A
1647937563694,422,398,230,1725,person_coordinates,D8:80:39:D8:44:7A
1647937563988,432,244,233,1587,person_coordinates,D8:80:39:D8:44:7A
1647937563988,422,385,232,1713,person_coordinates,D8:80:39:D8:44:7A
1647937564182,432,232,230,1601,person_coordinates,D8:80:39:D8:44:7A
1647937564182,422,376,235,1699,person_coordinates,D8:80:39:D8:44:7A
1647937564484,432,217,230,1616,person_coordinates,D8:80:39:D8:44:7A
1647937564484,422,362,243,1682,person_coordinates,D8:80:39:D8:44:7A
1647937564683,432,208,230,1615,person_coordinates,D8:80:39:D8:44:7A
1647937564683,422,352,248,1698,person_coordinates,D8:80:39:D8:44:7A
1647937564989,432,191,230,1630,person_coordinates,D8:80:39:D8:44:7A
1647937564989,422,338,250,1713,person_coordinates,D8:80:39:D8:44:7A
1647937565183,422,327,249,1703,person_coordinates,D8:80:39:D8:44:7A
1647937565486,436,213,271,1782,person_coordinates,D8:80:39:D8:44:7A
1647937565486,422,310,246,1696,person_coordinates,D8:80:39:D8:44:7A
1647937565690,436,203,271,1769,person_coordinates,D8:80:39:D8:44:7A
1647937565690,422,298,245,1681,person_coordinates,D8:80:39:D8:44:7A
1647937565989,422,282,247,1704,person_coordinates,D8:80:39:D8:44:7A
1647937566189,422,274,247,1736,person_coordinates,D8:80:39:D8:44:7A
1647937566483,422,261,242,1733,person_coordinates,D8:80:39:D8:44:7A
1647937566697,422,252,237,1729,person_coordinates,D8:80:39:D8:44:7A
1647937566985,422,236,231,1727,person_coordinates,D8:80:39:D8:44:7A
1647937567181,422,224,229,1721,person_coordinates,D8:80:39:D8:44:7A
1647937567480,422,207,230,1747,person_coordinates,D8:80:39:D8:44:7A
1647937567681,422,197,230,1754,person_coordinates,D8:80:39:D8:44:7A
1647937958713,451,218,243,1733,person_coordinates,D8:80:39:D8:44:7A
1647937958907,451,234,244,1725,person_coordinates,D8:80:39:D8:44:7A
1647937959212,451,258,243,1731,person_coordinates,D8:80:39:D8:44:7A
1647937959409,451,273,241,1737,person_coordinates,D8:80:39:D8:44:7A
1647937959716,451,296,242,1730,person_coordinates,D8:80:39:D8:44:7A
1647937959907,451,312,241,1719,person_coordinates,D8:80:39:D8:44:7A
1647937960215,451,338,238,1725,person_coordinates,D8:80:39:D8:44:7A
1647937960409,451,354,237,1740,person_coordinates,D8:80:39:D8:44:7A
1647937960707,451,376,237,1736,person_coordinates,D8:80:39:D8:44:7A
1647937960907,451,391,237,1739,person_coordinates,D8:80:39:D8:44:7A
1647937961211,451,414,238,1747,person_coordinates,D8:80:39:D8:44:7A
1647937961415,451,428,239,1746,person_coordinates,D8:80:39:D8:44:7A
1647938726430,454,437,241,1761,person_coordinates,D8:80:39:D8:44:7A
1647938726726,454,410,247,1757,person_coordinates,D8:80:39:D8:44:7A
1647938726930,454,394,251,1750,person_coordinates,D8:80:39:D8:44:7A
1647938727233,454,367,255,1739,person_coordinates,D8:80:39:D8:44:7A
1647938727431,454,349,257,1731,person_coordinates,D8:80:39:D8:44:7A
1647938727731,454,323,261,1729,person_coordinates,D8:80:39:D8:44:7A
1647938727926,454,305,260,1729,person_coordinates,D8:80:39:D8:44:7A
1647938728227,454,278,256,1732,person_coordinates,D8:80:39:D8:44:7A
1647938728434,454,262,255,1741,person_coordinates,D8:80:39:D8:44:7A
1647938728735,454,237,255,1721,person_coordinates,D8:80:39:D8:44:7A
1647938728935,454,219,253,1705,person_coordinates,D8:80:39:D8:44:7A
1647938764730,457,208,209,1764,person_coordinates,D8:80:39:D8:44:7A
1647938764934,457,222,209,1739,person_coordinates,D8:80:39:D8:44:7A
1647938765227,457,244,209,1728,person_coordinates,D8:80:39:D8:44:7A
1647938765425,457,259,211,1725,person_coordinates,D8:80:39:D8:44:7A
1647938765730,457,285,213,1704,person_coordinates,D8:80:39:D8:44:7A
1647938765934,457,303,213,1691,person_coordinates,D8:80:39:D8:44:7A
1647938766234,457,330,214,1690,person_coordinates,D8:80:39:D8:44:7A
1647938766434,457,346,216,1701,person_coordinates,D8:80:39:D8:44:7A
1647938766726,457,370,218,1723,person_coordinates,D8:80:39:D8:44:7A
1647938766934,457,387,219,1734,person_coordinates,D8:80:39:D8:44:7A
1647938767228,457,410,222,1754,person_coordinates,D8:80:39:D8:44:7A
1647938767428,457,425,225,1755,person_coordinates,D8:80:39:D8:44:7A
1647938814727,459,353,272,1762,person_coordinates,D8:80:39:D8:44:7A
1647938815228,460,305,270,1747,person_coordinates,D8:80:39:D8:44:7A
1647938815429,460,287,266,1737,person_coordinates,D8:80:39:D8:44:7A
1647938815733,460,260,262,1737,person_coordinates,D8:80:39:D8:44:7A
1647938815935,460,243,261,1719,person_coordinates,D8:80:39:D8:44:7A
1647938816227,460,215,256,1684,person_coordinates,D8:80:39:D8:44:7A
1647938816428,460,195,247,1646,person_coordinates,D8:80:39:D8:44:7A
1647938863431,462,219,263,1765,person_coordinates,D8:80:39:D8:44:7A
1647938863734,462,240,268,1761,person_coordinates,D8:80:39:D8:44:7A
1647938863926,462,256,270,1762,person_coordinates,D8:80:39:D8:44:7A
1647939083727,465,202,239,1795,person_coordinates,D8:80:39:D8:44:7A
1647939083936,465,216,240,1765,person_coordinates,D8:80:39:D8:44:7A
1647939084227,465,240,243,1759,person_coordinates,D8:80:39:D8:44:7A
1647939084434,465,254,248,1760,person_coordinates,D8:80:39:D8:44:7A
1647939084730,465,272,256,1772,person_coordinates,D8:80:39:D8:44:7A
1647939084928,465,284,260,1772,person_coordinates,D8:80:39:D8:44:7A
1647939085227,465,302,267,1768,person_coordinates,D8:80:39:D8:44:7A
1647939085425,465,314,272,1754,person_coordinates,D8:80:39:D8:44:7A
1647939086732,468,420,267,1796,person_coordinates,D8:80:39:D8:44:7A
1647939086928,468,405,264,1784,person_coordinates,D8:80:39:D8:44:7A
1647939087234,468,380,262,1792,person_coordinates,D8:80:39:D8:44:7A
1647939087441,468,363,263,1788,person_coordinates,D8:80:39:D8:44:7A
1647939087735,468,336,266,1762,person_coordinates,D8:80:39:D8:44:7A
1647939087936,468,318,266,1762,person_coordinates,D8:80:39:D8:44:7A
1647939088227,468,288,265,1774,person_coordinates,D8:80:39:D8:44:7A
1647939088442,468,268,266,1765,person_coordinates,D8:80:39:D8:44:7A
1647939088735,468,239,265,1762,person_coordinates,D8:80:39:D8:44:7A
1647939088928,468,220,264,1729,person_coordinates,D8:80:39:D8:44:7A
1647939094436,475,201,237,1799,person_coordinates,D8:80:39:D8:44:7A
1647939094727,475,231,233,1808,person_coordinates,D8:80:39:D8:44:7A
1647939094932,475,251,233,1801,person_coordinates,D8:80:39:D8:44:7A
1647939095234,475,278,232,1778,person_coordinates,D8:80:39:D8:44:7A
1647939095435,475,297,228,1719,person_coordinates,D8:80:39:D8:44:7A
1647939095729,475,328,223,1701,person_coordinates,D8:80:39:D8:44:7A
1647939095931,475,342,221,1734,person_coordinates,D8:80:39:D8:44:7A
1647939096237,475,351,217,1776,person_coordinates,D8:80:39:D8:44:7A
1647939096433,475,345,215,1772,person_coordinates,D8:80:39:D8:44:7A
1647939096728,475,322,217,1733,person_coordinates,D8:80:39:D8:44:7A
1647939096932,475,305,219,1729,person_coordinates,D8:80:39:D8:44:7A
1647939097235,475,278,216,1749,person_coordinates,D8:80:39:D8:44:7A
1647939097439,475,261,214,1761,person_coordinates,D8:80:39:D8:44:7A
1647939097729,475,233,216,1768,person_coordinates,D8:80:39:D8:44:7A
1647939097937,475,215,220,1776,person_coordinates,D8:80:39:D8:44:7A
1647939098235,475,191,229,1697,person_coordinates,D8:80:39:D8:44:7A
1647939101227,469,403,270,1755,person_coordinates,D8:80:39:D8:44:7A
1647939101433,469,408,264,1766,person_coordinates,D8:80:39:D8:44:7A
1647939101736,469,417,257,1776,person_coordinates,D8:80:39:D8:44:7A
1647939101967,469,422,253,1777,person_coordinates,D8:80:39:D8:44:7A
1647939102236,469,425,247,1786,person_coordinates,D8:80:39:D8:44:7A
1647939102439,469,424,246,1789,person_coordinates,D8:80:39:D8:44:7A
1647939102735,469,423,245,1794,person_coordinates,D8:80:39:D8:44:7A
1647939102942,469,422,244,1795,person_coordinates,D8:80:39:D8:44:7A
1647939103235,469,423,244,1798,person_coordinates,D8:80:39:D8:44:7A
